LSAT,UGPA,amerind,asian,black,hisp,mexican,other,puerto,white,gender,ZFYA
43,3.6,0,0,0,0,0,0,0,1,1,0.26
44,3.5,0,0,0,0,0,0,0,1,1,-0.55
41,3.8,0,0,0,0,0,0,0,1,0,1.37
38,3,0,0,0,0,0,0,0,1,1,0.13
31,3.4,0,0,0,0,0,0,0,1,1,1.31
34,3.5,0,0,0,0,0,0,0,1,1,-1.12
33,3.1,0,0,0,0,0,0,0,1,0,0.78
39,2.6,0,0,0,0,0,0,0,1,1,0.9
41,2.6,0,0,0,0,0,0,0,1,0,0.48
42,3,0,0,0,0,0,0,0,1,0,0.04
33,3.1,0,0,0,0,0,0,0,1,1,0.59
24,2.7,0,0,1,0,0,0,0,0,1,-2.15
32,3.4,0,0,0,0,0,0,0,1,1,0.24
28,3.2,0,0,0,0,0,0,0,1,1,0.79
32,3.2,0,0,0,0,0,0,0,1,0,-0.75
37,3.3,0,0,0,0,0,0,0,1,1,-0.2
22,2.9,0,0,1,0,0,0,0,0,0,-0.88
32,2.4,0,0,0,0,0,0,0,1,0,1.04
20,1.9,0,0,1,0,0,0,0,0,0,-0.88
30,2.3,0,0,0,0,0,0,0,1,0,0.75
31,3.7,0,0,1,0,0,0,0,0,1,1.04
28,3,0,0,0,0,0,0,0,1,1,0.5
24,2.6,0,0,0,0,0,0,0,1,0,-0.42
18,3.5,0,0,1,0,0,0,0,0,1,0.95
20,2.2,0,0,1,0,0,0,0,0,1,0.89
26,2.5,0,0,1,0,0,0,0,0,0,0.71
20,3.2,0,0,1,0,0,0,0,0,1,0.48
16,2.3,0,0,1,0,0,0,0,0,1,-0.79
29,2,0,0,0,0,0,0,0,1,0,1.31
28,2.3,0,0,0,0,0,0,0,1,0,0.75
22,2.2,0,0,1,0,0,0,0,0,1,-0.79
28,2.6,0,0,0,0,0,0,0,1,0,-0.15
48,2,0,0,0,0,0,0,0,1,0,1.04
41,3.2,0,0,0,0,0,0,0,1,0,0.21
39,3.1,0,0,0,0,0,0,0,1,1,-1.76
38,3.5,0,0,0,0,0,0,0,1,0,-0.38
42,3.6,0,0,0,0,0,0,0,1,0,-0.84
41,3.8,0,0,0,0,0,0,0,1,1,0.67
46,2.7,0,0,0,0,0,0,0,1,0,0.81
46,3.1,0,0,0,0,0,0,0,1,1,1.92
45,3,0,0,0,0,0,0,0,1,0,0.35
42,2.5,0,0,1,0,0,0,0,0,0,-0.63
46,2.4,0,0,0,0,0,0,0,1,0,-0.59
32,2,0,0,1,0,0,0,0,0,0,-0.19
27,2.7,0,0,1,0,0,0,0,0,1,-0.17
38,3.1,0,0,0,0,0,0,0,1,1,0.64
43,2.9,0,0,0,0,0,0,0,1,1,-0.69
39,3.6,0,0,0,0,0,0,0,1,1,-0.46
40,3.4,0,0,0,0,0,0,0,1,1,-0.17
41,3.6,0,0,0,0,0,0,0,1,0,1.11
47,3.3,0,0,0,0,0,0,0,1,1,1.4
28,2.8,0,0,0,1,0,0,0,0,0,-1.64
39,3.1,0,0,0,0,0,0,0,1,0,-0.84
42,2.9,0,0,0,0,0,0,0,1,0,0.51
40,2.8,0,0,0,0,0,0,0,1,1,0.41
33,3.6,0,0,0,0,0,0,0,1,1,-0.03
37,3.3,0,0,0,0,0,0,0,1,1,-0.68
45,2.8,0,0,0,0,0,0,0,1,1,0.48
30,3.1,0,0,0,0,1,0,0,0,1,-0.03
42,3.2,0,0,0,0,0,0,0,1,0,2.35
35,3.5,0,0,0,0,0,0,0,1,0,0.34
39,3.7,0,0,0,0,0,0,0,1,1,0.27
38,3.6,0,0,0,0,0,0,0,1,1,-0.48
37,3.3,0,0,0,0,0,0,0,1,0,-0.45
41,3.4,0,0,0,0,0,0,0,1,0,1.74
36,3.1,0,0,0,0,0,0,0,1,0,0.27
40,3.2,0,0,0,0,1,0,0,0,1,-0.03
39,3.2,0,0,0,0,0,0,0,1,1,0.65
40,3,0,0,0,0,0,0,0,1,0,0.34
42,3.2,0,0,0,0,0,0,0,1,0,1.5
32,3.4,0,0,0,0,0,0,0,1,1,-1.78
35,3.7,0,0,0,0,0,0,0,1,1,0.71
39,3.4,0,0,0,0,0,0,0,1,1,-1.16
40,3,0,0,0,0,0,0,0,1,1,0.38
33,3.3,0,0,0,0,0,0,0,1,0,-0.95
41,3.6,0,0,0,0,0,0,0,1,1,1.16
39,3.3,0,0,0,0,0,0,0,1,1,0.82
39,3.4,0,0,0,0,0,0,0,1,0,-0.61
33,3.3,0,0,0,0,0,0,0,1,1,0.61
40,3.1,0,0,0,0,0,0,0,1,1,1.94
38,3.4,0,0,0,0,0,0,0,1,1,0.27
39,3.1,0,0,0,0,0,0,0,1,0,-0.38
37,3,0,0,0,0,0,0,0,1,1,0.79
38,3.3,0,0,0,0,0,0,0,1,1,0.04
40,3.5,0,0,0,0,0,0,0,1,1,-0.25
38,3.6,0,0,0,0,0,0,0,1,0,0.14
37,3.6,0,0,0,0,0,0,0,1,1,1.45
26,3.4,0,0,0,1,0,0,0,0,0,-0.77
40,2.8,0,1,0,0,0,0,0,0,1,0.93
37,3.5,0,0,0,0,0,0,0,1,1,1.32
41,2.5,0,0,0,0,0,0,0,1,0,0.59
39,3.4,0,0,0,0,0,0,0,1,1,0.38
33,3.1,0,0,0,0,0,0,0,1,1,-0.32
32,3.5,0,0,0,0,0,0,0,1,0,1.39
37,2.8,0,0,0,0,0,0,0,1,0,1.41
31,3.1,0,0,0,0,0,0,0,1,1,0.78
33,3.4,0,0,0,0,0,0,0,1,1,0.86
31,3.4,0,0,0,0,0,0,0,1,0,0.05
38,3.2,0,0,0,0,0,0,0,1,1,1.06
38,3.1,0,0,0,0,0,0,0,1,0,0.23
41,3.1,0,0,0,0,0,0,0,1,0,-0.14
28,3.5,0,0,0,0,0,0,0,1,0,0.64
45,3.4,0,0,0,0,0,0,0,1,0,1.45
33,3.6,0,0,0,0,0,0,0,1,1,0.49
34,3.2,0,0,0,0,0,0,0,1,0,-0.6
35,2.9,0,0,0,0,0,0,0,1,0,-0.52
33,3.1,0,0,0,0,0,0,0,1,0,0.49
42,3,0,0,0,0,0,0,0,1,1,1.08
39,3.8,0,0,0,0,0,0,0,1,1,0.02
47,3.7,0,0,0,0,0,0,0,1,0,0.81
40,3.6,0,0,0,0,0,0,0,1,0,0.24
41,3.9,0,0,0,0,0,0,0,1,0,0.68
39,3.6,0,0,0,0,0,0,0,1,1,-0.87
37,3.8,0,0,0,0,0,0,0,1,0,0.19
41,3.7,0,0,0,0,0,0,0,1,0,1.22
39,3.4,0,0,0,0,0,0,0,1,0,-0.45
37,3.9,0,0,0,0,0,0,0,1,1,0.17
41,3.7,0,0,0,0,0,0,0,1,0,-1.21
39,3.6,0,0,0,0,0,0,0,1,1,-1.38
40,3.8,0,0,0,0,0,0,0,1,0,0.54
40,3.3,0,0,0,0,0,0,0,1,1,-1.04
44,3.1,0,0,0,0,0,0,0,1,0,-0.67
33,2.5,0,0,1,0,0,0,0,0,1,-0.03
40,4,0,0,0,0,0,0,0,1,0,0.91
30,3.7,0,0,0,0,0,0,0,1,1,-0.32
29,3.3,1,0,0,0,0,0,0,0,1,-0.59
33,3.2,0,0,0,0,0,0,0,1,0,-0.17
33,3.1,0,0,0,0,0,0,0,1,0,1.52
27,3.3,0,0,0,0,0,0,0,1,1,-0.78
35,3.5,0,0,0,0,0,0,0,1,1,0.51
35,3.2,0,0,0,0,0,0,0,1,1,1.6
32,2.7,0,0,0,0,0,0,0,1,0,-0.93
31,3.7,0,0,0,0,0,0,0,1,0,1.39
35,3.5,0,0,0,0,0,0,0,1,1,0.65
40,2.9,0,0,0,0,0,0,0,1,0,1.39
34,2.9,0,0,0,1,0,0,0,0,1,-0.73
38,3.2,0,0,0,0,0,0,0,1,0,-0.18
26,2.7,0,0,0,0,0,0,0,1,0,0.49
30,3.4,0,0,0,0,0,0,0,1,0,-0.37
39,3.9,0,0,0,0,0,0,0,1,1,1.41
38,2.9,0,0,0,0,0,0,0,1,0,1.31
36,3.5,0,0,0,0,0,0,0,1,1,0.6
37,2.9,0,0,0,0,0,0,0,1,0,-0.37
35,2.9,0,0,0,0,0,0,0,1,0,-1.13
40,3.2,0,0,0,0,0,0,0,1,0,-1.4
42,4,0,0,0,0,0,0,0,1,0,0.99
41,3.4,0,0,0,0,0,0,0,1,0,0.99
41,2.9,0,0,0,0,0,0,0,1,0,1.3
38,3.5,0,0,0,0,0,0,0,1,0,1.04
40,3.5,0,0,0,0,0,0,0,1,0,0.62
40,2.8,0,0,0,0,0,0,0,1,1,0.26
37,2.9,0,1,0,0,0,0,0,0,0,-1.45
41,3.7,0,0,0,0,0,0,0,1,0,1.66
37,3.7,0,0,0,0,0,0,0,1,0,1.35
41,3.3,0,0,0,0,0,0,0,1,0,-1.15
40,3.7,0,0,0,0,0,0,0,1,1,-0.05
36,3.8,0,0,0,0,0,0,0,1,0,0.31
44,3.3,0,0,0,0,0,0,0,1,1,-0.72
39,3.6,0,0,0,0,0,0,0,1,0,1.3
26,3,0,0,1,0,0,0,0,0,1,-1.3
39,3.1,0,0,0,0,0,0,0,1,1,0.02
37,3.2,0,0,1,0,0,0,0,0,1,-1.16
39,2.9,0,0,0,0,0,0,0,1,1,0.92
40,3.9,0,0,0,0,0,0,0,1,1,1.35
36,3.7,0,0,0,0,0,0,0,1,0,-1.76
40,3.6,0,0,0,0,0,0,0,1,0,0.31
38,3.6,0,0,0,0,0,0,0,1,1,1.66
39,4,0,0,0,0,0,0,0,1,0,0.02
44,3.2,0,0,0,0,0,0,0,1,0,-0.36
28,3.2,0,0,1,0,0,0,0,0,0,-0.41
36,3.7,0,0,0,0,0,0,0,1,0,0.92
42,3.7,0,0,0,0,0,0,0,1,1,0.62
25,3.5,0,0,1,0,0,0,0,0,1,-1.56
38,2.8,0,0,0,0,0,0,0,1,0,0.45
35,2.6,0,0,0,0,0,0,0,1,1,-1.05
36,3.3,0,0,0,0,0,0,0,1,0,-0.26
33,3.2,0,0,0,0,0,0,0,1,1,-1.31
37,2.9,0,0,0,0,0,0,0,1,0,-0.55
34,3.3,0,0,0,0,0,0,0,1,0,2.18
40,2.9,0,0,0,0,0,0,1,0,0,1.26
38,2.9,0,0,0,0,0,0,0,1,1,1.16
34,3.6,0,0,0,0,0,0,0,1,0,0.61
35,3.1,0,0,0,0,0,0,0,1,1,-0.03
36,3.6,0,0,0,0,0,0,0,1,1,1.8
35,3,0,0,0,0,0,0,0,1,0,1.02
31,2.6,0,0,1,0,0,0,0,0,0,-1.26
36,2.9,0,0,0,0,0,0,0,1,0,-0.19
38,2.4,0,0,0,0,0,0,0,1,0,0.5
37,2.8,0,0,0,0,0,0,0,1,1,0.73
29,2.4,0,0,0,0,1,0,0,0,0,-1.73
32,2.8,0,0,0,0,0,0,0,1,0,-0.31
36,2.6,0,0,0,0,0,0,0,1,1,0.38
36,3.2,0,0,0,0,0,0,0,1,0,0.28
31,2.8,0,1,0,0,0,0,0,0,0,-0.05
37,3.4,0,0,0,0,0,0,0,1,0,-0.17
36,3.2,0,0,0,0,0,1,0,0,0,1.23
35,3,0,0,0,0,0,0,0,1,0,-0.26
36,2.7,0,1,0,0,0,0,0,0,0,-0.31
36,3.1,0,0,0,0,0,0,0,1,1,0.83
35,2.4,0,0,0,0,0,0,0,1,0,-0.88
32,3.1,0,0,0,0,0,0,0,1,0,0.09
32,3.2,0,0,0,0,0,0,0,1,1,-1.02
33,3,0,0,0,0,0,0,0,1,1,-0.48
37,2.9,0,0,0,0,0,0,0,1,0,-0.86
34,2.8,0,0,0,0,0,0,0,1,1,1.09
31,3.8,0,0,0,1,0,0,0,0,0,0.69
31,2.8,0,1,0,0,0,0,0,0,1,-0.1
34,3.2,0,0,0,0,0,0,0,1,0,-0.31
37,2.8,0,0,0,0,0,0,0,1,0,-0.24
37,2.9,0,0,0,0,0,0,0,1,0,-1.64
36,3.2,0,0,0,0,0,0,0,1,0,-0.97
34,2.9,0,0,0,0,0,0,0,1,0,0.78
37,3,0,0,0,0,0,0,0,1,1,0.26
37,3.3,0,0,0,0,0,0,0,1,1,-0.45
36,3.2,0,0,0,0,0,0,0,1,0,-0.19
40,3.3,0,0,0,0,0,0,0,1,0,0.99
37,3,0,0,0,0,0,0,0,1,0,-0.38
32,2.9,0,0,0,0,0,0,0,1,1,-0.29
32,3.2,0,0,0,0,0,0,0,1,1,-0.24
39,3,0,0,0,0,0,0,0,1,0,1.71
42,3,0,0,0,0,0,0,0,1,0,0.72
40,3.2,0,0,0,0,0,0,0,1,0,-0.6
44,3.6,0,0,0,0,0,0,0,1,1,-0.6
39,3.3,0,0,0,0,0,0,0,1,0,0.65
40,3.1,0,0,0,0,0,0,0,1,0,0.4
39,3,0,0,0,0,0,0,0,1,0,0.79
40,3.3,0,0,0,0,0,0,0,1,1,0.33
36,3.3,0,0,0,0,0,0,0,1,0,0.06
32,3.2,0,0,0,1,0,0,0,0,0,-0.4
39,3.7,0,0,0,0,0,0,0,1,1,2.18
43,2.8,0,0,0,0,0,0,0,1,0,-0.26
38,3.1,0,0,0,0,0,0,0,1,0,-1.58
30,3.4,0,0,0,0,1,0,0,0,1,-0.6
40,3.1,0,0,0,0,0,0,0,1,0,0.06
40,3.6,0,1,0,0,0,0,0,0,0,0.33
42,3.3,0,0,0,0,0,0,0,1,0,1.98
35,3.5,0,0,0,0,0,0,0,1,1,-1.33
34,3.6,0,0,0,0,0,0,0,1,1,-1.26
34,2.4,0,0,0,0,0,0,0,1,0,0.7
27,2.5,0,0,0,0,0,0,0,1,0,-0.91
43,3,0,0,0,0,0,0,0,1,1,0.9
42,2.6,0,0,0,0,0,0,0,1,0,0.37
33,3.5,0,0,0,0,0,0,0,1,0,-0.95
27,2.5,0,0,1,0,0,0,0,0,1,-2.06
37,2.3,0,0,1,0,0,0,0,0,0,-0.32
32,2.7,0,0,0,0,0,0,0,1,1,-0.86
39,3.5,0,0,0,0,0,0,0,1,1,0.45
45,2.8,0,0,0,0,0,0,0,1,0,-0.4
41,2.7,0,0,0,1,0,0,0,0,0,0.15
41,3.4,0,0,0,0,0,0,0,1,1,1.36
39,3.5,0,0,0,0,0,0,0,1,0,-0.18
40,3.3,0,0,0,0,0,0,0,1,1,1.49
41,3.2,0,0,0,0,0,0,0,1,0,-0.57
43,3,0,0,0,0,0,0,0,1,0,0.23
28,2.7,0,0,1,0,0,0,0,0,1,-1.3
42,3.5,0,0,0,0,0,0,0,1,0,1.63
37,2.8,0,0,0,0,0,0,0,1,1,-0.29
44,3.7,0,0,0,0,0,0,0,1,0,0.54
40,3.2,0,0,0,0,0,0,0,1,1,-0.18
35,4,0,0,0,0,0,0,0,1,0,1.61
37,3.8,0,0,0,0,0,0,0,1,1,-1.15
37,3.4,0,0,0,0,0,0,0,1,1,0.1
37,3.4,0,0,0,0,0,0,0,1,1,-0.6
34,3.4,0,0,0,0,0,0,0,1,0,0.46
40,3.7,0,0,0,0,0,0,0,1,0,0.6
35,3.2,0,0,0,0,0,0,0,1,1,1.02
39,3.5,0,0,0,0,0,0,0,1,1,0.94
31,3.4,0,0,0,0,0,0,0,1,0,1.64
31,2.5,0,0,0,0,0,0,0,1,0,0.01
33,3.6,0,0,0,0,0,0,0,1,0,0.9
29,3.4,0,0,0,0,0,0,0,1,0,0.11
35,3.2,0,0,0,0,0,0,0,1,0,1.21
30,3.7,0,0,0,0,0,0,0,1,0,-0.4
36,3.1,0,0,0,0,0,0,0,1,0,0.44
32,3.3,0,0,0,0,0,0,0,1,1,-0.65
46,3.7,0,0,0,0,0,0,0,1,1,2.18
35,3.1,0,0,0,0,0,0,0,1,1,0.49
29,3,0,0,0,0,0,1,0,0,0,-0.28
34,3.3,0,1,0,0,0,0,0,0,0,0.18
29,3.8,0,0,0,0,0,0,0,1,0,0.28
32,3.4,0,0,0,0,0,0,0,1,0,0.92
35,3,0,0,0,0,0,0,0,1,0,-0.38
31,3.5,0,0,0,0,0,0,0,1,0,1.54
28,2.9,0,0,0,0,0,0,0,1,0,-1.4
29,3.3,0,0,0,0,0,0,0,1,1,0.03
36,3.2,0,0,0,0,0,0,0,1,0,0.18
31,3.2,0,0,0,0,0,0,0,1,0,-0.65
38,3.6,0,0,0,0,0,0,0,1,1,1.11
37,3.2,0,0,0,0,0,0,0,1,1,0.96
35,3,0,0,0,0,0,0,0,1,0,0.69
32,3.7,0,0,0,0,0,0,0,1,0,1.81
32,3,0,0,0,0,0,0,0,1,0,-0.01
28,3.6,0,0,0,0,0,0,0,1,1,-0.84
28,3.6,0,0,0,0,0,0,0,1,1,0.98
35,2.9,0,0,0,0,0,0,0,1,1,0.13
37,3.1,0,0,0,0,0,0,0,1,1,0.75
29,3.3,0,0,0,0,0,0,0,1,1,-1.42
35,3.5,0,0,0,0,0,0,0,1,1,0.28
36,3.5,0,0,0,0,0,0,0,1,0,0.4
41,3.6,0,0,0,0,0,0,0,1,0,-0.36
37,3.4,0,1,0,0,0,0,0,0,1,-1.03
37,3.7,0,0,0,0,0,0,0,1,0,-0.41
42,3.6,0,0,0,0,0,0,0,1,0,1.3
36,3,0,0,0,0,0,0,0,1,0,0.3
42,2.7,0,0,0,0,0,0,0,1,0,-0.13
35,3.2,0,0,0,0,0,0,0,1,0,-0.36
31,3.7,0,0,0,0,0,0,0,1,1,0.51
35,3.2,0,0,0,0,0,0,0,1,1,-0.36
34,2.9,0,0,0,0,0,0,0,1,0,1.11
34,3,0,0,0,0,0,0,0,1,0,0.58
36,2.7,0,0,0,0,0,0,0,1,1,-1.29
35,3.4,0,0,0,0,0,0,0,1,0,0.58
36,2.8,0,0,0,0,0,0,0,1,1,1.49
41,3.1,0,0,0,0,0,0,0,1,1,1.04
34,3.8,0,0,0,0,0,0,0,1,0,0.81
42,3,0,0,0,0,0,0,0,1,1,0.78
40,3.3,0,0,0,0,0,0,0,1,0,1.25
40,3.5,0,0,0,0,0,0,0,1,1,-0.48
40,3.3,0,0,0,0,0,0,0,1,0,0.8
45,3.1,0,0,0,0,0,0,0,1,0,1.16
41,3.4,0,0,0,0,0,0,0,1,1,1.6
41,2.9,0,0,0,0,0,0,0,1,1,1.09
40,3.5,0,0,0,0,0,0,0,1,1,-0.53
43,3.9,0,0,0,0,0,0,0,1,1,1.36
37,3.5,0,0,0,0,0,0,0,1,1,-0.02
39,3.2,0,0,0,0,0,0,0,1,0,1.49
42,2.9,0,0,0,0,0,0,0,1,0,0.16
39,3.4,0,1,0,0,0,0,0,0,0,-0.11
36,3.7,0,0,0,0,0,0,0,1,1,-0.64
44,3.1,0,0,0,0,0,0,0,1,1,1.51
48,2.9,0,0,0,0,0,0,0,1,1,0.4
37,3.4,0,0,0,0,0,0,0,1,1,-0.06
35,3.6,0,0,0,0,0,0,0,1,1,0.36
31,3.6,0,0,0,0,1,0,0,0,1,-0.42
38,3.2,0,0,0,0,0,0,0,1,0,-1.55
38,3.4,0,0,0,0,0,0,1,0,0,-0.66
38,2.5,0,0,1,0,0,0,0,0,0,-1.81
38,3.5,0,0,0,0,0,0,0,1,1,0.05
43,3.2,0,0,0,0,0,0,0,1,0,-0.28
33,3.2,0,0,0,0,0,0,0,1,0,-0.39
37,2.6,0,0,0,0,1,0,0,0,1,-0.88
40,2.7,0,0,0,0,0,0,0,1,1,0.47
29,3.5,0,0,0,0,1,0,0,0,1,-0.62
39,3.4,0,0,0,0,0,0,0,1,1,0.47
36,3.3,0,0,0,0,0,0,0,1,1,-0.35
40,3.3,0,0,0,0,0,0,0,1,0,1.36
38,3.7,0,0,0,0,0,0,0,1,0,2.02
38,3.5,0,0,0,0,0,0,0,1,0,-0.13
42,3.2,0,0,0,0,0,0,0,1,1,-1.21
35,3.8,0,0,0,0,0,0,0,1,1,0.12
36,3.5,0,1,0,0,0,0,0,0,0,0.36
41,3.3,0,0,0,0,0,0,0,1,0,-0.81
35,3.8,0,0,0,0,0,0,0,1,1,-0.06
39,3,0,0,0,0,1,0,0,0,0,0.29
38,3.7,0,1,0,0,0,0,0,0,0,0.78
45,2.6,0,0,0,0,0,0,0,1,0,0.45
38,3.7,0,0,0,0,0,0,0,1,1,-0.15
35,3,0,0,0,0,0,0,0,1,0,-2.48
37,2.8,0,0,0,0,0,1,0,0,0,0.75
40,2.6,0,0,0,0,0,0,0,1,0,-0.68
33,3.3,0,0,0,0,0,0,0,1,1,-0.68
34,3.4,0,0,0,0,0,0,0,1,1,0.87
34,3.3,0,0,0,0,0,0,0,1,0,0.63
34,3.4,0,0,0,0,0,0,0,1,0,1.7
30,3.5,0,0,0,0,0,0,0,1,1,-0.2
28,2.9,0,0,0,0,0,0,0,1,1,1.17
36,2.3,0,0,0,0,0,0,0,1,0,0.18
36,3.2,0,0,0,0,0,0,0,1,0,0.87
34,3.5,0,0,0,0,0,0,0,1,1,1.01
30,2.6,0,0,0,0,0,0,0,1,1,-1.39
36,3.1,0,0,0,0,0,0,0,1,0,1.1
31,3.7,0,0,0,0,0,0,0,1,1,-0.16
38,2.8,0,0,0,0,0,0,0,1,0,-0.44
33,3.1,0,0,0,0,0,0,0,1,0,-1.86
34,2.8,0,0,0,0,0,0,0,1,1,-0.56
34,2.8,0,1,0,0,0,0,0,0,1,-0.84
37,2.7,0,0,0,0,0,0,0,1,1,-1.51
34,3.1,0,0,0,0,0,0,0,1,0,-0.2
37,3.1,0,0,0,0,0,0,0,1,0,-0.8
36,3,0,0,0,0,0,0,0,1,0,1.53
36,3.1,0,0,0,0,0,0,0,1,0,-0.84
36,3,0,0,0,0,0,0,0,1,1,-0.56
34,2.2,0,0,0,0,0,0,0,1,0,-0.68
38,3.2,0,0,0,0,0,0,0,1,1,-1.39
36,2.6,0,0,0,0,0,0,0,1,1,-0.56
40,2.5,0,0,0,0,1,0,0,0,1,0.15
32,3.2,0,0,0,0,0,0,0,1,0,1.46
35,2.7,0,0,0,0,0,0,0,1,0,1.58
36,2.8,0,0,0,0,0,0,0,1,0,-0.56
30,3.1,0,0,0,0,0,0,0,1,1,0.27
31,2.7,0,0,0,0,0,0,0,1,0,-1.03
35,2.9,0,0,0,0,0,0,0,1,0,0.98
36,2.6,0,0,0,0,0,0,0,1,0,0.15
32,3.3,0,0,0,0,0,0,0,1,0,-0.56
36,2.6,0,0,0,0,0,0,0,1,1,-1.63
37,2.8,0,0,0,0,0,0,0,1,0,0.63
37,2.4,0,0,0,0,0,0,0,1,0,-0.99
31,2.7,0,0,0,0,0,0,0,1,0,-0.52
29,2.8,0,0,0,0,0,0,0,1,0,-0.66
34,2.5,0,0,0,0,0,0,0,1,1,1.12
30,2.7,0,0,0,0,0,0,0,1,0,-1.01
41,3.1,0,0,0,0,0,0,0,1,0,1.34
36,4,0,0,0,0,0,0,0,1,1,0.84
29,3.5,0,0,0,0,0,0,0,1,0,0.16
34,2.9,0,0,0,0,0,0,0,1,0,-0.36
33,2.7,0,0,0,0,0,0,0,1,0,-0.33
30,3.6,0,0,0,0,0,0,0,1,0,-0.54
35,2.6,0,0,0,0,0,0,0,1,0,-0.52
32,2.9,0,0,0,0,0,0,0,1,0,0.89
30,2.8,0,0,1,0,0,0,0,0,1,-0.55
31,2.9,0,0,0,0,0,0,0,1,0,1.49
39,4,0,0,0,0,0,0,0,1,0,2.08
33,3.1,0,0,0,0,0,0,0,1,0,0.01
34,3.5,0,0,0,0,0,0,0,1,1,0.03
36,3,0,0,0,0,0,0,0,1,1,0.37
28,3.7,0,0,0,0,0,0,0,1,1,-0.44
38,3.1,0,0,0,0,0,0,0,1,1,0.51
31,2.8,0,0,0,0,0,0,0,1,0,0.97
31,3.2,0,0,0,0,0,0,0,1,0,0.31
36,3,0,0,0,0,0,0,0,1,0,-0.48
33,3.1,0,0,1,0,0,0,0,0,1,-0.4
41,3.7,0,0,0,0,0,0,0,1,1,2.32
32,3,0,0,0,0,0,0,0,1,0,0.51
34,3.2,0,0,0,0,0,0,0,1,0,1.12
42,3.4,0,0,0,0,0,0,0,1,0,-0.12
39,2.7,0,0,0,0,0,0,0,1,0,1.63
31,2.9,0,0,0,0,0,0,0,1,1,-0.97
30,3.3,0,0,0,0,0,0,0,1,1,0.49
34,3,0,0,0,0,0,0,0,1,0,-0.33
32,2.7,0,0,0,0,0,0,0,1,1,-0.69
32,2.5,0,0,1,0,0,0,0,0,1,-1.24
25,2.4,0,0,1,0,0,0,0,0,1,-0.33
34,2.9,0,0,0,0,0,0,0,1,1,0
36,2.9,0,0,0,0,0,0,0,1,1,-0.44
28,3.6,0,0,0,0,0,0,0,1,0,0
31,3.5,0,0,0,0,0,0,0,1,0,1.16
30,3.4,0,0,0,0,0,0,0,1,1,1.56
26,3,0,0,0,0,0,1,0,0,1,-0.91
24,2.4,0,0,0,0,0,0,0,1,1,-0.71
31,3.2,0,0,0,0,0,0,0,1,1,-1.2
33,3.4,0,0,0,0,0,0,0,1,1,-0.15
28,3.3,0,0,0,0,0,0,0,1,1,1.02
32,3,0,0,0,0,0,0,0,1,1,1.49
27,3.2,0,0,0,0,0,0,0,1,0,1.09
40,2.6,0,0,0,0,0,0,0,1,1,1.22
40,3.4,0,0,0,0,0,0,0,1,1,1.34
25,3.5,0,0,0,0,1,0,0,0,1,0
33,2.8,0,0,1,0,0,0,0,0,1,-0.28
30,2.9,0,0,0,1,0,0,0,0,1,-1.16
32,2.8,0,0,0,0,1,0,0,0,1,-1.32
33,3,0,0,1,0,0,0,0,0,0,-1.72
47,3.9,0,0,0,0,0,0,0,1,1,0.22
48,3.7,0,0,0,0,0,0,0,1,0,-0.04
46,3.5,0,0,0,0,0,0,0,1,0,-0.18
47,3.6,0,0,0,0,0,0,0,1,0,0.37
47,3.4,0,0,0,0,0,0,0,1,1,-0.33
48,3.3,0,0,0,0,0,0,0,1,0,0.95
45,3.8,0,0,0,0,0,0,0,1,1,-2.08
48,3.4,0,0,0,0,0,0,0,1,1,1.38
45,3.7,0,0,0,0,0,0,0,1,1,-1.36
44,3.9,0,0,0,0,0,0,0,1,1,-0.88
42,3.6,0,0,0,0,0,0,0,1,1,-1.62
47,3.9,0,0,0,0,0,0,0,1,1,0.52
45,3.7,0,1,0,0,0,0,0,0,1,0.82
40,3.5,0,0,1,0,0,0,0,0,0,-0.81
39,3.4,0,0,1,0,0,0,0,0,0,-1.79
33,3.7,0,0,1,0,0,0,0,0,0,-3.21
45,3.6,0,0,0,0,0,0,0,1,1,-0.57
41,3.7,0,0,0,0,0,0,0,1,0,0.15
45,3.9,0,0,0,0,0,0,0,1,0,-0.78
44,3.9,0,0,0,0,0,0,0,1,0,1.07
46,3.7,0,0,0,0,0,0,0,1,1,-0.98
31,3.6,0,0,1,0,0,0,0,0,1,-0.83
47,3.5,0,0,0,0,0,0,0,1,0,-1.3
38,3.7,0,0,1,0,0,0,0,0,1,-1.44
35,2.9,0,0,0,0,0,1,0,0,0,0.85
37,3.5,0,0,0,0,0,0,0,1,0,0.92
42,3.4,0,0,0,0,0,0,0,1,0,0.24
42,3.4,0,0,0,0,0,0,0,1,1,-0.79
44,3.5,0,0,0,0,0,0,0,1,0,0.74
32,3.1,0,1,0,0,0,0,0,0,0,-1.36
45,3.4,0,0,0,0,0,0,0,1,0,0.83
24,2.6,1,0,0,0,0,0,0,0,0,-0.8
42,3,0,0,0,0,0,0,0,1,0,1.46
19,3.2,0,0,1,0,0,0,0,0,0,-1.65
41,3.8,0,0,0,0,0,0,0,1,1,0.48
38,3.6,0,0,0,0,0,0,0,1,1,-0.05
40,3.9,0,0,0,0,0,0,0,1,0,0.91
36,3.9,0,0,0,0,0,0,0,1,1,0.92
44,3.7,0,0,0,0,0,0,0,1,1,1.02
43,3.3,0,0,0,0,0,0,0,1,1,0.44
28,3.7,0,0,1,0,0,0,0,0,1,-1.8
40,3.4,0,0,0,0,0,0,0,1,0,0.1
38,3.9,0,0,0,0,0,0,0,1,0,1.63
