ID,GBM_3,GBM_2,GBM_5,GBM_4,GBM_g4,GBM_g2,GBM_1,GBM_g3,GBM_g1,GBM_g5,XRT_1,DRF_1,DL_1,GLM_1
19804,0.99947,0.99443,0.99646,0.99883,0.98896,0.99699,0.99978,0.99979,0.99296,0.99943,1,1,0.994,0.97768
36551,0.99896,0.99916,0.99879,0.99914,0.99883,0.99857,0.99963,0.99851,0.99758,0.99986,1,0.99987,0.98374,0.94378
30371,0.99127,0.99477,0.99001,0.99683,0.99891,0.97847,0.98948,0.99001,0.97337,0.99752,0.97993,0.96667,0.76538,0.85578
47025,0.9586,0.89508,0.93296,0.96761,0.96076,0.8786,0.99642,0.91957,0.94345,1,0.98992,0.97949,0.91434,0.853
47136,0.99908,0.99701,0.99829,0.99892,0.98705,0.99269,0.99588,0.99978,0.99813,0.99953,1,1,0.93782,0.93351
31353,0.8902,0.89581,0.98533,0.9634,0.8703,0.91054,0.97042,0.97212,0.90161,1,0.99429,0.87385,0.95064,0.77743
22946,0.99922,0.99635,0.98855,0.99963,0.98756,0.96633,0.99655,0.97679,0.95838,1,0.98,0.95286,0.9898,0.79239
30547,0.92044,0.95347,0.96527,0.91778,0.84447,0.91836,0.97192,0.93644,0.85277,1,1,0.84734,0.9422,0.77825
41886,0.98804,0.98207,0.9997,0.99601,0.98532,0.98039,0.99033,0.98498,0.96753,1,1,0.97333,0.98471,0.97537
2743,0.99893,0.99922,0.99918,0.99922,0.99966,0.99869,0.99973,0.99899,0.99842,0.99944,1,1,0.99041,0.96057
6615,0.90174,0.93312,0.91347,0.92235,0.98352,0.84221,0.92031,0.88229,0.93864,0.99148,0.98615,0.93462,0.99808,0.8362
34754,0.99023,0.9893,0.99402,0.995,0.98429,0.96407,0.99623,0.97214,0.94828,1,0.99891,0.77755,0.98695,0.80285
20406,0.99895,0.98377,0.99986,0.97348,0.96434,0.97832,0.96834,0.99313,0.96917,1,1,0.97534,0.94868,0.87095
12227,0.89067,0.90647,0.89123,0.89717,0.96213,0.90552,0.96922,0.8949,0.96257,1,0.9913,0.93472,0.97975,0.89807
1473,0.89808,0.93877,0.92055,0.92266,0.91848,0.93229,0.93355,0.91319,0.94039,0.84392,0.9614,0.8627,0.98419,0.94259
31329,0.99885,0.99873,0.99848,0.99905,0.99841,0.99818,0.99942,0.99789,0.99886,0.99861,0.99995,1,0.993,0.96575
27918,0.99114,0.9474,0.95606,0.96519,0.96478,0.86045,0.98872,0.89327,0.93642,1,0.98889,0.95957,0.91126,0.88759
26667,0.99728,0.99897,0.99741,0.98989,0.99775,0.99618,0.99385,0.99913,0.99671,0.99473,0.99857,0.99067,0.99925,0.98449
28097,0.99616,0.99573,0.99325,0.9958,0.99708,0.99087,0.9938,0.99232,0.998,0.99775,1,0.97824,0.98363,0.93769
28662,0.92393,0.8675,0.99346,0.98825,0.93644,0.93031,0.93128,0.91615,0.99505,1,1,0.9313,0.91975,0.7764
6637,0.97594,0.99331,0.98935,0.98517,0.98183,0.98208,0.98928,0.98906,0.99514,0.98964,0.98833,0.99097,0.95689,0.87311
21093,0.96396,0.97319,0.98066,0.97299,0.97355,0.98014,0.96627,0.97613,0.97602,0.89732,0.92558,0.76144,0.96191,0.80261
35629,0.93102,0.93241,0.99122,0.94801,0.9001,0.87585,0.96316,0.95018,0.96051,1,1,0.95038,0.88174,0.77631
18440,0.97025,0.93689,0.96118,0.96506,0.90185,0.95092,0.9767,0.94939,0.92118,0.98181,0.99333,0.93333,0.97597,0.97677
25855,0.99733,0.99819,0.99651,0.99844,0.991,0.99588,0.99336,0.9993,0.99175,0.99919,1,0.984,0.99608,0.97388
1180,0.97504,0.97054,0.97064,0.97956,0.96189,0.9699,0.97047,0.98084,0.9693,0.97112,1,0.95702,0.99456,0.90568
5622,0.96566,0.98601,0.97844,0.99238,0.96797,0.95408,0.96122,0.94757,0.97133,0.99566,1,0.9525,0.98079,0.91816
37329,0.99717,0.99532,0.99959,0.99725,0.99926,0.99794,0.99819,0.99949,0.99245,0.99665,1,1,0.99703,0.99903
29753,0.999,0.99957,0.99963,0.99623,0.998,0.99908,0.99788,0.99938,0.99768,0.99717,0.99882,1,0.99905,0.98926
5216,0.99882,0.99918,0.99914,0.99886,0.9992,0.99874,0.9991,0.99905,0.99832,0.99974,1,1,0.99494,0.96466
9658,0.99507,0.99673,0.98953,0.9982,0.99493,0.97879,0.99634,0.99191,0.99197,1,1,0.98168,0.99485,0.97937
43943,0.99287,0.97519,0.9953,0.9987,0.92153,0.98918,0.98959,0.96243,0.98603,0.99776,0.998,1,0.95116,0.95612
32687,0.96183,0.97032,0.95418,0.99108,0.94961,0.96073,0.9717,0.98002,0.90927,1,0.98,0.98286,0.88588,0.88612
45163,0.99272,0.99473,0.99536,0.9947,0.9977,0.99296,0.996,0.9891,0.99708,0.99845,0.99879,0.99796,0.98935,0.96103
46290,0.9614,0.95446,0.97305,0.91789,0.90329,0.97548,0.9442,0.97517,0.91392,0.93632,0.96699,0.882,0.95081,0.87593
32425,0.99876,0.99937,0.99903,0.99876,0.99992,0.99687,0.9994,0.99833,0.99827,0.99964,1,0.99981,0.99481,0.96651
39297,0.99256,0.90165,0.96023,0.98743,0.99948,0.90247,0.98487,0.89564,0.93614,0.93556,0.99881,0.93226,0.93905,0.778
47484,0.99966,0.99977,0.99973,0.99982,0.99992,0.99926,0.99982,0.99978,0.99984,0.9999,1,1,0.99926,0.99096
17559,0.94148,0.8844,0.90062,0.91674,0.96774,0.93092,0.93984,0.96535,0.84538,1,0.99367,0.96613,0.88364,0.89352
44849,0.99946,0.99917,0.99898,0.99909,0.99837,0.99849,0.99907,0.99937,0.99991,0.99941,1,1,0.99847,0.9864
8053,0.98757,0.99563,0.99724,0.99945,0.99823,0.99018,0.99842,0.98016,0.996,0.97994,0.96,0.88052,0.88773,0.81158
42212,0.99671,0.99844,0.99693,0.99902,0.99381,0.99453,0.99613,0.99182,0.99829,0.99852,1,0.98,0.99106,0.9562
33988,0.98624,0.98981,0.98094,0.99431,0.9912,0.98532,0.98567,0.982,0.99162,0.99745,0.99846,0.95984,0.9663,0.80571
28318,0.99909,0.99765,0.99719,0.99975,0.99728,0.99933,0.99456,0.99672,0.98869,0.99273,1,0.97,0.99159,0.92593
45532,0.97511,0.94577,0.95229,0.86115,0.84964,0.97016,0.91842,0.94365,0.83391,0.84251,0.95896,0.84081,0.95819,0.86319
12350,0.92064,0.95512,0.94988,0.96154,0.97963,0.92695,0.95772,0.93033,0.92399,0.99481,0.98533,0.93373,0.90179,0.91074
29244,0.99928,0.99939,0.99938,0.99998,1,0.99905,0.99996,0.99915,0.99949,0.9997,0.99995,1,0.99409,0.96446
10097,0.98665,0.99319,0.99107,0.97139,0.9756,0.97731,0.97989,0.99604,0.99392,0.99697,0.96,0.95776,0.95752,0.78562
20407,0.98226,0.95441,0.92056,0.94742,0.89087,0.8912,0.95301,0.89096,0.92998,1,0.99067,0.90703,0.91391,0.89692
33958,0.9773,0.89968,0.93096,0.95023,0.96111,0.90111,0.95449,0.8701,0.92237,0.93923,0.95608,0.87247,0.79166,0.84377
14693,0.95645,0.99461,0.90586,0.99952,0.98512,0.9486,0.94689,0.96938,0.99551,1,0.99219,0.91922,0.9531,0.84031
21180,0.9665,0.95214,0.98146,0.98227,0.98647,0.94366,0.95334,0.98131,0.99317,0.98147,0.94051,0.9139,0.70015,0.8016
33884,0.99145,0.99496,0.97544,0.99763,0.94099,0.96406,0.99457,0.98427,0.97445,1,0.96,0.99707,0.96756,0.93939
26523,0.92953,0.95182,0.92454,0.98973,0.94605,0.89508,0.99077,0.9277,0.90161,1,0.99593,0.98558,0.95016,0.87035
40522,0.99949,0.99958,0.99918,0.9998,0.99919,0.99896,0.99952,0.99917,0.99902,0.99959,0.99889,1,0.99861,0.98301
9168,0.9996,0.99978,0.99962,0.99991,0.99772,0.99926,0.99889,0.99955,0.99558,0.99577,1,0.96,0.993,0.97198
12709,0.95884,0.94074,0.95903,0.98298,0.95579,0.93829,0.97698,0.93052,0.88802,1,0.98485,0.97703,0.93026,0.91389
26271,0.99965,0.99977,0.99973,0.99991,0.99972,0.99923,0.99989,0.99977,0.99986,0.99996,1,1,0.99927,0.98888
21751,0.99063,0.9899,0.98908,0.99779,0.99924,0.97874,0.99883,0.98766,0.99223,0.99642,0.99842,0.98528,0.9878,0.89829
28041,0.99565,0.99937,0.99753,0.99687,0.99706,0.98788,0.99782,0.99592,0.99489,0.99797,1,0.84,0.96361,0.81739
43744,0.99977,0.99968,0.99936,0.99984,0.99962,0.99903,0.99987,0.99929,0.99961,0.99974,1,1,0.99881,0.9909
27427,0.98154,0.98053,0.94883,0.87763,0.99191,0.9389,0.97573,0.98025,0.94952,1,1,0.93648,0.89936,0.84052
17916,0.93457,0.90958,0.90423,0.94322,0.99567,0.85678,0.97948,0.8575,0.88151,0.99923,0.99078,0.93399,0.95375,0.80554
44342,0.92185,0.91743,0.9015,0.99312,0.97563,0.85907,0.99969,0.86858,0.91284,0.98415,0.98513,0.9357,0.94243,0.84766
27208,0.93764,0.93736,0.91921,0.99341,0.86974,0.89455,0.97365,0.94139,0.84134,1,0.99023,0.97023,0.98904,0.86526
35126,0.99817,0.99798,0.99376,0.99431,0.99285,0.9878,0.99809,0.99156,0.99956,0.99956,1,1,0.98251,0.95985
43992,0.96993,0.95803,0.96923,0.99076,0.94877,0.90119,0.92741,0.76213,0.93243,0.99368,0.98,0.92,0.84437,0.78755
9755,0.99926,0.97773,0.98823,0.97806,0.95903,0.97844,0.96443,0.90275,0.99431,0.99957,0.98,0.95226,0.96426,0.88444
34490,0.94062,0.92269,0.9595,0.96163,0.89045,0.8917,0.99099,0.91517,0.81658,1,0.97702,0.93618,0.88692,0.88047
43029,0.94262,0.97942,0.94555,0.99851,0.95873,0.94244,0.94092,0.92666,0.90717,1,0.96894,0.96821,0.9476,0.78777
39801,0.99813,0.98703,0.99614,0.99229,0.99765,0.99718,0.99098,0.99576,0.98967,0.99447,0.99292,1,0.98875,0.9311
33336,0.98959,0.98679,0.97499,0.9989,0.96586,0.96686,0.97376,0.97081,0.94411,0.99594,0.98235,0.9983,0.95839,0.91476
9441,0.98254,0.9755,0.97416,0.97359,0.86942,0.95223,0.96152,0.96041,0.97518,1,0.99333,0.96126,0.95773,0.83478
7698,0.97896,0.97695,0.93205,0.99161,0.96142,0.9949,0.98828,0.96506,0.95686,1,0.98315,0.95851,0.94009,0.96162
9443,0.90817,0.9252,0.61773,0.99997,0.9428,0.95381,0.90863,0.96162,0.84579,1,0.99417,0.92559,0.99663,0.77842
47302,0.99854,0.99937,0.9995,0.99971,0.99906,0.99811,0.99964,0.99869,0.99951,0.99998,1,1,0.99896,0.98697
43152,0.98778,0.98858,0.99378,0.9725,0.9718,0.95017,0.98679,0.93828,0.97217,1,1,0.92286,0.74077,0.78536
26472,0.97049,0.98449,0.96772,0.97904,0.99316,0.97806,0.99071,0.97701,0.97536,0.97875,0.9933,0.97081,0.91903,0.85912
23865,0.99961,0.99965,0.99936,0.99999,0.99922,0.999,0.99977,0.9995,0.99884,0.99987,1,1,0.99957,0.98955
7667,0.98763,0.99186,0.99051,0.99549,0.99452,0.98314,0.99455,0.98263,0.99659,0.99918,0.99948,0.99885,0.98719,0.91487
4769,0.99962,0.99792,0.99353,0.99752,0.99886,0.99476,0.99842,0.99313,0.99855,0.99741,0.9975,0.97888,0.97305,0.90943
42982,0.99502,0.9275,0.88862,0.97048,0.98478,0.85898,0.95361,0.87058,0.91208,0.98829,0.98867,0.91159,0.86988,0.85398
21130,0.95028,0.93412,0.97757,0.9903,0.95436,0.91616,0.99312,0.9615,0.93745,0.97355,0.98,0.93859,0.98336,0.77663
3779,0.96754,0.97985,0.97831,0.9778,0.98354,0.95144,0.98872,0.97401,0.97473,0.98744,0.99508,0.96382,0.96166,0.7879
3910,0.99778,0.99947,0.9986,0.999,0.99762,0.99699,0.99873,0.99693,0.99891,0.99912,0.9975,0.95697,0.99387,0.97389
29866,0.98452,0.98888,0.99113,0.99707,0.98053,0.96548,0.96922,0.95409,0.97053,0.98275,0.96175,0.93089,0.92407,0.78177
11774,0.9623,0.96321,0.96111,0.97732,0.98787,0.94281,0.98959,0.96618,0.96167,1,0.9927,0.90383,0.9371,0.94413
3876,0.94931,0.9605,0.95876,0.97766,0.87815,0.97357,0.95499,0.96112,0.9554,0.81939,0.88549,0.84286,0.95517,0.8315
25020,0.98084,0.99109,0.99651,0.99019,0.99559,0.99203,0.981,0.99265,0.98407,0.96813,0.97907,0.98271,0.94966,0.91716
66,0.99952,0.99802,0.9996,0.99643,0.9934,0.99713,0.99834,0.99889,0.99722,0.99933,1,1,0.99875,0.98886
18122,0.9968,0.99885,0.99887,0.99651,0.99763,0.97323,0.9907,0.98414,0.99686,0.99244,0.98977,0.99001,0.96431,0.80012
5006,0.99887,0.99825,0.99686,0.99928,0.99369,0.99635,0.99812,0.99666,0.99891,0.99931,1,0.99868,0.99202,0.95335
32009,0.99886,0.99916,0.99896,0.99992,0.99958,0.99806,0.99973,0.99642,0.99896,0.99989,0.99947,0.99846,0.99591,0.96195
17097,0.95581,0.96211,0.96182,0.94787,0.95741,0.96979,0.98146,0.99695,0.94419,0.88901,0.99638,0.95253,0.83987,0.84501
1403,0.97827,0.98156,0.96774,0.95919,0.94174,0.96065,0.96942,0.96424,0.87888,1,0.96,0.9,0.94202,0.81133
37568,0.99952,0.99962,0.99934,0.99971,0.99988,0.99855,0.99995,0.99972,0.99989,0.99992,1,1,0.99961,0.994
24911,0.99857,0.99828,0.99779,0.99998,0.99942,0.9974,0.99951,0.99798,0.99956,0.99997,1,1,0.99087,0.96156
4449,0.94113,0.954,0.96899,0.96918,0.99188,0.91579,0.96883,0.92589,0.96545,0.99471,0.99594,0.95428,0.91088,0.78603
6649,0.98686,0.98256,0.98427,0.98815,0.99755,0.97754,0.9973,0.98374,0.99945,0.9975,0.99205,0.99854,0.97701,0.85377
14714,0.98592,0.98705,0.98349,0.99994,0.99048,0.96297,0.99515,0.97976,0.97734,0.9973,0.99436,0.99281,0.98453,0.92769
16039,0.99858,0.99913,0.99862,0.9977,0.99754,0.99838,0.99903,0.99952,0.99591,0.99924,0.98,0.9947,0.99841,0.98928
39618,0.99853,0.99852,0.99785,0.9992,0.99522,0.99782,0.99686,0.99725,0.99686,0.99841,0.996,0.99824,0.98833,0.9513
7660,0.99688,0.99815,0.99901,0.9983,0.99997,0.99824,0.99945,0.99779,0.99984,0.99929,1,1,0.99888,0.98607
33859,0.9998,0.9985,0.98362,0.97966,0.98663,0.99285,0.98893,0.97489,0.98011,0.99445,0.98,0.9,0.98738,0.85162
14277,0.99978,0.99942,0.99984,0.99673,0.99805,0.99653,0.9985,0.99848,0.9982,0.99954,1,0.99892,0.98083,0.90104
41199,0.99607,0.99492,0.99813,0.99659,0.9972,0.99414,0.99691,0.99115,0.99731,0.99992,0.98024,0.97723,0.98552,0.95786
10973,0.99611,0.99778,0.99637,0.99608,0.99423,0.99494,0.99918,0.9968,0.99246,0.99539,0.98854,0.99883,0.98938,0.94967
43396,0.99594,0.99791,0.99699,0.99917,0.99757,0.99197,0.99302,0.9903,0.99629,0.99863,0.99947,1,0.98318,0.94955
40293,0.99985,0.99929,0.99879,0.99843,0.99461,0.99476,0.99746,0.99617,0.99637,0.99913,0.99293,0.99987,0.98926,0.95395
25782,0.92841,0.8268,0.92613,0.99945,0.85752,0.8836,0.98109,0.9394,0.88684,1,0.99023,0.9891,0.95997,0.82897
7543,0.99495,0.99337,0.9826,0.99857,0.98618,0.98213,0.99411,0.99078,0.94581,0.99954,0.99765,0.98125,0.98144,0.91195
21513,0.99434,0.99447,0.99464,0.99337,0.99527,0.99023,0.99871,0.99439,0.99811,0.9996,0.99866,0.94965,0.99778,0.93458
20430,0.99962,0.9997,0.99948,0.99992,0.99966,0.99919,0.99982,0.99924,0.99985,0.99959,1,1,0.99469,0.96794
39552,0.9974,0.99806,0.99307,0.99805,0.99199,0.99001,0.99697,0.9811,0.9926,0.99838,1,0.99963,0.95926,0.84481
651,0.99904,0.99944,0.99897,0.99905,0.99827,0.99828,0.9989,0.99904,0.99809,0.99924,1,1,0.99904,0.99215
3361,0.99469,0.99727,0.99212,0.9931,0.99348,0.99069,0.99456,0.98854,0.99244,0.99963,0.99857,0.99837,0.98665,0.95104
31930,0.97873,0.99351,0.9884,0.9849,0.98764,0.98764,0.98337,0.99745,0.98262,0.98892,1,1,0.99037,0.92237
18689,0.99608,0.99653,0.99616,0.99733,0.99919,0.9909,0.99997,0.99121,0.99947,0.9951,0.99774,0.99062,0.97159,0.84455
14114,0.999,0.99901,0.99881,0.98392,0.99517,0.99817,0.99753,0.99975,0.9996,0.99774,1,1,0.99959,0.99428
7957,0.96543,0.96586,0.99381,0.95107,0.94226,0.94,0.97374,0.94004,0.93295,1,0.98347,0.9818,0.91064,0.84724
31695,0.99955,0.99974,0.99926,0.99988,0.99966,0.99902,0.9996,0.99953,0.99987,0.99983,1,1,0.99906,0.98733
36396,0.99705,0.99678,0.98891,0.99789,0.98851,0.97879,0.99909,0.98904,0.98283,1,1,0.99954,0.99583,0.96907
1185,0.99675,0.99912,0.99914,0.99775,0.99773,0.99642,0.99548,0.99386,0.99698,0.99835,0.98057,0.9403,0.9849,0.91424
31566,0.94982,0.95774,0.97242,0.9798,0.99374,0.95746,0.96744,0.9625,0.97046,0.98002,0.99137,0.93221,0.91838,0.86523
33699,0.93658,0.96446,0.98318,0.98034,0.99699,0.94095,0.99736,0.99571,0.98302,0.97361,0.99891,0.84767,0.96526,0.8097
16324,0.97055,0.98105,0.97742,0.96007,0.98966,0.97111,0.96959,0.97553,0.99136,0.96164,0.96075,0.94967,0.98621,0.95563
3319,0.89695,0.93107,0.88997,0.9871,0.99642,0.93305,0.95257,0.95434,0.99696,1,1,0.9405,0.85406,0.78091
21132,0.99566,0.97917,0.99804,0.95574,0.9552,0.8971,0.96066,0.93771,0.88006,1,0.98,0.92,0.99008,0.77727
25424,0.9827,0.98904,0.98267,0.99695,0.97721,0.97225,0.97634,0.97813,0.99199,0.99887,0.984,0.98667,0.98947,0.96066
11455,0.92939,0.86255,0.95121,0.96909,0.95379,0.9461,0.92975,0.98651,0.94956,0.93343,0.96182,0.98913,0.90833,0.83831
22419,0.99819,0.99901,0.99868,0.99844,0.99934,0.99814,0.99887,0.99816,0.99893,0.99887,1,0.9987,0.99461,0.9596
10655,0.99821,0.99939,0.99926,0.99939,0.9997,0.9975,0.99873,0.99692,0.9996,0.99949,0.99995,1,0.99454,0.96672
33392,0.94875,0.94992,0.95579,0.96093,0.92567,0.92199,0.93063,0.96252,0.90269,0.93711,0.952,0.91696,0.92561,0.78527
7238,0.98178,0.94651,0.93784,0.95968,0.98243,0.953,0.96126,0.93803,0.92283,0.99301,0.9922,0.99788,0.96432,0.79597
27910,0.99829,0.99893,0.99861,0.9973,0.99999,0.99658,0.99986,0.9984,0.99757,0.99902,0.99984,0.99712,0.99863,0.98738
43469,0.96858,0.9828,0.98475,0.94255,0.96717,0.87998,0.99106,0.91858,0.92139,0.99063,0.97857,0.97962,0.98796,0.78762
29075,0.99959,0.99821,0.99816,0.99804,0.9988,0.99788,0.99801,0.99806,0.99706,0.99976,1,1,0.97877,0.91125
32507,0.99969,0.99965,0.99931,0.99982,0.99915,0.9989,0.99973,0.99972,0.99963,0.99973,1,1,0.99949,0.99423
31100,0.99209,0.99329,0.99188,0.99968,0.99516,0.98283,0.99747,0.98726,0.98097,0.99864,0.96848,0.94655,0.93875,0.81006
11413,0.98536,0.97742,0.98173,0.99828,0.9806,0.91897,0.9639,0.92238,0.96007,0.99784,0.98,0.89515,0.98182,0.8371
5024,0.97098,0.99332,0.97692,0.98711,0.9751,0.94557,0.97651,0.96748,0.98531,0.99463,0.99151,0.9863,0.89906,0.77965
32166,0.94177,0.93567,0.92645,0.99076,0.94572,0.93276,0.97087,0.98048,0.98634,1,0.99983,0.9461,0.97667,0.9346
25561,0.99546,0.96465,0.94927,0.96878,0.98234,0.92811,0.97915,0.95722,0.99126,1,0.99333,0.9638,0.9906,0.8864
1411,0.98543,0.95673,0.94897,0.97186,0.98733,0.95829,0.9159,0.97968,0.90413,1,0.98021,0.86498,0.88532,0.84308
26471,0.99759,0.99854,0.99517,0.99874,0.99671,0.99068,0.99983,0.98869,0.99718,0.99998,1,0.97512,0.93228,0.92983
4441,0.90005,0.94616,0.94317,0.95848,0.95694,0.8977,0.95189,0.86392,0.81243,1,0.99667,0.87179,0.88477,0.80717
5722,0.87939,0.93168,0.9637,0.98353,0.94335,0.90816,0.94104,0.9232,0.81873,0.99369,0.97689,0.82993,0.98214,0.77999
6472,0.99967,0.99962,0.99931,0.99987,0.99992,0.99883,0.99987,0.9998,0.99969,0.99999,1,1,0.99962,0.99211
32593,0.99976,0.99977,0.99974,0.99991,0.99998,0.99924,0.99987,0.99986,0.99989,0.99996,1,1,0.99954,0.99316
47662,0.99279,0.99639,0.99452,0.99545,0.97669,0.99031,0.99771,0.99104,0.9939,0.9985,0.996,0.98089,0.97763,0.94652
25746,0.9946,0.93121,0.8777,0.96979,0.89922,0.85892,0.97422,0.89413,0.89053,0.98624,0.98177,0.91714,0.86707,0.85594
18829,0.96724,0.96604,0.97272,0.96408,0.98865,0.96001,0.97263,0.96148,0.98228,0.98768,0.97846,0.87279,0.9101,0.77697
48030,0.99931,0.99936,0.99868,0.99851,0.99518,0.9986,0.9976,0.99857,0.99966,0.99564,0.97285,0.9506,0.99878,0.97596
29090,0.98853,0.98801,0.97907,0.99731,0.98288,0.97696,0.99805,0.99081,0.97355,0.98391,0.9922,0.97452,0.99847,0.89436
29095,0.93253,0.96955,0.97218,0.97665,0.94618,0.92415,0.98905,0.98108,0.99849,1,0.99891,0.8303,0.94899,0.79999
30426,0.92892,0.95413,0.97015,0.99184,0.91094,0.90573,0.97071,0.91283,0.93938,0.98208,0.99437,0.89365,0.95019,0.77637
38102,0.98068,0.97609,0.97772,0.98367,0.97001,0.9336,0.97119,0.97166,0.95315,1,0.98872,0.94775,0.90317,0.89376
20325,0.99886,0.99875,0.99852,0.99986,0.99854,0.9982,0.99935,0.99795,0.99858,0.9987,0.99995,1,0.99309,0.96625
48832,0.99852,0.99816,0.89644,0.99759,0.99919,0.99195,0.99703,0.99452,0.98198,0.99772,1,1,0.94532,0.97967
8277,0.96318,0.98772,0.93363,0.97611,0.97116,0.98332,0.99997,0.99946,0.94785,1,0.99513,0.96336,0.97664,0.9419
6305,0.96677,0.94679,0.9194,0.99143,0.9189,0.89284,0.99849,0.93595,0.89186,1,0.98963,0.95473,0.91106,0.90057
25149,0.98445,0.98328,0.97938,0.97149,0.99304,0.97358,0.99342,0.97988,0.98376,0.9961,0.99689,0.97433,0.98118,0.88603
21769,0.91005,0.88643,0.91085,0.94495,0.8957,0.83225,0.92968,0.89555,0.91493,0.97718,0.97078,0.93229,0.94978,0.79629
6366,0.99254,0.98892,0.99304,0.99675,0.99069,0.99484,0.99021,0.99287,0.9989,0.99408,0.98154,0.99429,0.99658,0.96644
39661,0.95127,0.95025,0.97488,0.98307,0.99446,0.92847,0.94615,0.95732,0.99309,0.99127,0.99147,0.92551,0.94577,0.89716
17819,0.99868,0.99527,0.99542,0.99818,0.99665,0.99914,0.9963,0.99913,0.99866,0.99954,1,1,0.97559,0.98721
38856,0.89938,0.88761,0.83161,0.72008,0.80615,0.85868,0.85311,0.84843,0.83885,0.97071,0.92667,0.84125,0.92687,0.78325
42457,0.99844,0.99904,0.99845,0.99813,0.99868,0.99662,0.99985,0.99748,0.995,0.99948,1,0.99987,0.99768,0.97649
33505,0.91848,0.96199,0.96737,0.99702,0.98657,0.94661,0.98778,0.92266,0.93097,0.94247,1,0.89629,0.99489,0.77641
28048,0.98947,0.9943,0.98978,0.99671,0.99801,0.97855,0.99981,0.98472,0.99705,0.99542,1,0.99191,0.98263,0.92497
21163,0.99998,0.99935,0.99879,0.99701,0.99918,0.99416,0.99997,0.99758,0.99289,1,1,0.98,0.96446,0.88733
21761,0.99396,0.97863,0.99862,0.98937,0.87586,0.99355,0.99628,0.99873,0.97923,0.99617,0.98,0.98,0.98651,0.95568
29672,0.95313,0.92146,0.93626,0.99103,0.90531,0.89063,0.9881,0.93359,0.86801,1,0.99103,0.98694,0.91142,0.83709
11727,0.99404,0.99636,0.99724,0.9969,0.99085,0.98171,0.99849,0.97752,0.99032,0.99837,1,0.86545,0.94016,0.82213
12531,0.96306,0.98044,0.97812,0.99649,0.98142,0.96118,0.95181,0.97501,0.94507,0.93052,0.971,0.79613,0.82158,0.79249
44500,0.96299,0.94255,0.95727,0.96739,0.95765,0.96321,0.9845,0.95447,0.91142,0.99933,0.97566,0.95321,0.99904,0.95839
9519,0.9546,0.85366,0.87657,0.89534,0.84425,0.87242,0.94571,0.89338,0.83818,0.99495,0.98477,0.9167,0.84684,0.8195
28093,0.89554,0.94112,0.94949,0.9525,0.86461,0.96056,0.96589,0.93791,0.95269,0.98152,0.97676,0.98644,0.98596,0.89299
48593,0.99774,0.99938,0.99886,0.99775,0.99818,0.9949,0.9991,0.99383,0.99529,0.9962,1,0.99991,0.99512,0.96895
34598,0.99931,0.99948,0.99976,0.99953,0.99626,0.99721,0.99973,0.99892,0.99954,0.99882,1,1,0.98807,0.93642
42114,0.92991,0.93191,0.93267,0.9721,0.91897,0.9101,0.95574,0.94699,0.86875,1,0.98831,0.9401,0.93091,0.85368
9421,0.99635,0.99694,0.99987,0.99826,0.99741,0.99433,0.99785,0.99742,0.96983,0.99993,0.98,0.98,0.99999,1
13253,0.99985,0.9995,0.99815,0.99851,0.99652,0.99193,0.99843,0.99904,0.99964,0.99585,1,0.93852,0.99597,0.94676
26174,0.97986,0.9808,0.97917,0.99907,0.97822,0.94988,0.99616,0.97314,0.98542,0.99532,1,0.99929,0.96581,0.92292
46435,0.97784,0.93363,0.98726,0.9832,0.91911,0.9242,0.97936,0.94248,0.92091,0.97132,0.98739,0.94869,0.95177,0.87858
24371,0.98961,0.99282,0.99028,0.99811,0.99546,0.98907,0.99619,0.99069,0.99172,0.99718,0.99981,0.98582,0.98989,0.91628
47339,0.99913,0.99942,0.99904,0.9997,0.9991,0.99876,0.99918,0.9997,0.99996,0.99971,1,1,0.99881,0.98985
35238,0.99846,0.99013,0.93435,0.99677,0.9451,0.98706,0.9989,0.97026,0.98563,1,0.9919,0.98594,0.98542,0.97457
11549,0.99576,0.96228,0.92282,0.99026,0.93574,0.89891,0.98832,0.90011,0.96207,0.98463,0.98164,0.96931,0.93103,0.87474
3351,0.9586,0.95585,0.95685,0.99868,0.96086,0.91799,0.9934,0.95279,0.95167,1,0.98191,0.9713,0.99326,0.90483
30940,0.99556,0.99804,0.99634,0.99744,0.99527,0.9938,0.9976,0.99341,0.99133,0.99877,1,1,0.99125,0.95888
38906,0.99978,0.99646,0.99644,0.99994,0.99991,0.99347,0.99864,0.997,0.99446,0.99876,1,0.99895,0.98867,0.90804
30069,0.92898,0.98874,0.86025,0.97821,0.97429,0.90937,0.97278,0.91758,0.92534,0.99983,0.98,0.78799,0.9833,0.78798
29920,0.99873,0.98646,0.97468,0.99666,0.98751,0.98365,0.99945,0.99337,0.93482,0.99662,0.98,0.94006,0.78429,0.88325
5060,0.99866,0.99972,0.99585,0.99464,0.99824,0.98926,0.99862,0.99179,0.98757,0.9999,1,0.84,0.98846,0.79719
41460,0.99888,0.99906,0.99865,0.99975,0.9978,0.99746,0.99854,0.99953,0.99636,0.99952,1,1,0.99958,0.995
44496,0.98082,0.98845,0.98135,0.97331,0.98208,0.97997,0.99429,0.97785,0.97255,0.95102,0.9962,0.98454,0.95859,0.89133
