ID,SE_1,GBM_1,XRT_1,DRF_1,DL_1,GLM_1,SE_2,GBM_2,XRT_2,DRF_2,DL_2,GLM_2,SE_3,GBM_3,DL_3,XRT_3,DRF_3,GLM_3,SE_4,GBM_4,XRT_4,DRF_4,DL_4,GLM_4
10769,0.99976,0.99962,1,1,0.9995,0.97862,0.99973,0.99972,1,1,0.99991,0.97775,0.99859,0.99967,0.99679,1,0.99383,0.97159,0.99971,0.99871,1,0.99987,0.99738,0.95545
17082,0.99982,0.99985,1,1,0.99759,0.95802,0.99971,0.99972,1,1,0.99969,0.93954,0.99939,0.99986,0.99732,1,0.99955,0.97604,0.9972,0.99721,0.99766,0.99363,0.99833,0.96214
20336,0.99915,0.99837,1,1,0.98967,0.93606,0.99837,0.99727,1,0.98,0.99484,0.87831,0.90032,0.95524,0.60558,0.90259,0.71006,0.85767,0.97698,0.99777,1,0.75427,0.83934,0.86739
5827,0.95839,0.95867,0.97233,0.83141,0.94986,0.91939,0.94593,0.93097,0.95459,0.9689,0.98821,0.91191,0.84364,0.86168,0.8076,0.84573,0.56087,0.87886,0.91892,0.92002,0.89933,0.8449,0.95443,0.93224
40767,0.99919,0.99959,0.97729,0.95,0.99938,0.93212,0.99993,0.99905,1,1,0.99846,0.94199,0.99738,0.99516,0.99699,1,1,0.95647,0.98872,0.98255,0.99088,0.98494,0.9971,0.96009
8107,0.99122,0.98933,0.96,0.99909,0.96085,0.82901,0.97745,0.93194,0.97876,0.99334,0.97542,0.85353,0.96061,0.9918,0.83542,0.92843,0.81952,0.83697,0.99332,0.9968,1,0.88406,0.93631,0.85502
8117,0.98373,0.97907,0.99996,0.9815,0.97948,0.93044,0.98973,0.99452,0.98285,0.98841,0.95928,0.9202,0.99559,0.98048,0.94964,0.8877,0.74719,0.89532,0.98647,0.98476,0.98487,0.97624,0.99541,0.90924
14117,0.95396,0.95054,0.99221,0.98576,0.79831,0.82331,0.94595,0.92349,0.98958,0.98671,0.95383,0.90029,0.97842,0.99972,0.77413,0.98582,0.98934,0.88034,0.98951,0.97112,0.96825,0.87612,0.91024,0.90907
44216,0.98798,0.97634,0.99895,0.99521,0.98408,0.93398,0.94657,0.94711,0.99365,0.98427,0.94207,0.84405,0.95285,0.94106,0.92327,0.99599,0.9478,0.83191,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
40151,0.99837,0.99778,1,1,0.99875,0.9621,0.99883,0.99809,1,0.9991,0.99148,0.94841,0.99065,0.99609,0.9809,0.98778,0.97822,0.93466,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
40994,0.99721,0.99892,1,0.99,0.99884,0.99883,0.99574,0.99531,1,0.92,0.99903,0.99821,0.89217,0.90532,0.67717,0.92961,0.73329,0.82797,0.95124,0.9768,1,0.78094,0.77764,0.87452
47441,0.99174,0.99075,1,0.98324,0.9792,0.94656,0.98948,0.97752,0.97917,0.99376,0.89081,0.92086,0.98616,0.96705,0.82048,0.92418,0.85494,0.90864,0.97414,0.94856,0.90956,0.79309,0.83368,0.89115
30565,0.99964,0.99924,1,1,0.99994,0.9952,0.99988,0.99984,1,1,0.99995,0.98359,0.9961,0.99624,0.99801,1,0.99854,0.97923,0.99642,0.99691,0.99526,0.99062,0.99782,0.95662
27283,0.99802,0.99756,1,0.99942,0.99994,0.98827,0.99828,0.99865,0.99947,0.99873,0.99737,0.96373,0.9997,0.99973,0.98937,0.9937,0.98289,0.95191,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
20926,0.9881,0.99995,0.98,0.94,0.9425,0.89911,0.99175,0.99024,1,0.96,0.92934,0.83049,0.89849,0.88667,0.62967,0.96813,0.88666,0.88486,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
26342,0.96941,0.92017,0.99423,0.9374,0.97382,0.8366,0.93197,0.8933,0.9886,0.88052,0.81956,0.89351,0.94175,0.96261,0.7035,0.94639,0.79133,0.87942,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
41201,0.99958,0.99896,1,1,0.9999,0.99135,0.99944,0.99919,1,1,0.9998,0.98256,0.99948,0.99974,0.99855,1,0.99996,0.9805,0.99968,0.99913,1,0.99983,0.99796,0.97303
32445,0.9361,0.90137,0.974,0.89804,0.82155,0.81609,0.91577,0.89914,0.98823,0.90452,0.83557,0.84515,0.89606,0.91586,0.58201,0.91875,0.76692,0.83117,0.97698,0.99777,1,0.75427,0.83934,0.86739
17122,0.9649,0.94043,0.98995,0.91195,0.95613,0.86626,0.97378,0.9685,0.99451,0.92367,0.86439,0.88191,0.96027,0.97298,0.64308,0.95365,0.83027,0.85861,0.97698,0.99777,1,0.75427,0.83934,0.86739
36574,0.99085,0.98646,0.99315,0.84366,0.99465,0.96712,0.98095,0.97935,0.96181,0.75978,0.99628,0.94667,0.97965,0.97347,0.98338,0.89168,0.92177,0.93466,0.97688,0.99257,0.87037,0.91333,0.96786,0.94784
37147,0.9957,0.99389,0.99957,0.9983,0.997,0.94679,0.99276,0.99307,0.99898,0.99482,0.99623,0.94377,0.98392,0.99463,0.97984,0.96771,0.93714,0.93293,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
22094,0.93094,0.93167,0.99921,0.9328,0.79714,0.8087,0.90493,0.86689,0.99166,0.89293,0.91518,0.86911,0.90418,0.87778,0.70492,0.93547,0.77101,0.84571,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
23138,0.87001,0.84933,0.97428,0.89894,0.90723,0.77646,0.88122,0.87836,0.90944,0.85133,0.94418,0.84986,0.85543,0.88831,0.87365,0.76638,0.52706,0.83771,0.94195,0.90266,1,0.98995,0.93536,0.86153
9136,0.99114,0.9919,0.96567,0.78528,0.96575,0.79465,0.99062,0.95778,0.96528,0.82744,0.84155,0.87864,0.96801,0.98555,0.84505,0.94699,0.88354,0.82852,0.89196,0.89073,0.87328,0.78724,0.92552,0.85567
5367,0.96322,0.96284,0.95284,0.94561,0.97026,0.87325,0.96618,0.95178,0.87153,0.86314,0.96902,0.93908,0.98053,0.95628,0.98161,0.96383,0.8291,0.92077,0.98457,0.97931,0.99392,0.98504,0.99394,0.9128
17510,0.95148,0.92057,0.99071,0.88259,0.75692,0.80788,0.91418,0.85765,0.99279,0.8881,0.90142,0.85092,0.96604,0.97846,0.75981,0.99574,0.94606,0.8323,0.97414,0.94856,0.90956,0.79309,0.83368,0.89115
33616,0.98966,0.98428,0.96118,0.99601,0.97141,0.93221,0.99004,0.98352,1,0.98279,0.97549,0.91634,0.98473,0.98181,0.91749,0.97976,0.91737,0.90121,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
35967,0.99735,0.99747,1,1,0.99885,0.9692,0.99767,0.99809,1,0.95,0.99792,0.96899,0.97188,0.96579,0.99073,0.98796,0.99424,0.95873,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
3635,0.99944,0.99952,1,1,0.99941,0.95161,0.9996,0.9993,1,1,0.9969,0.95904,0.99721,0.99935,0.98869,0.99898,0.98345,0.94862,0.99547,0.99035,1,0.99882,0.99463,0.94514
39353,0.99882,0.99844,1,1,0.9992,0.99479,0.99916,0.99863,0.99956,0.99968,0.98942,0.96338,0.99509,0.99775,0.98813,0.98936,0.98722,0.95119,0.99724,0.99111,1,1,0.99724,0.96426
28715,0.99861,0.99856,1,0.99965,0.99959,0.96089,0.99889,0.99916,0.9986,0.99918,0.99827,0.96555,0.99751,0.99962,0.99127,0.99387,0.98617,0.95457,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
37192,0.90901,0.90144,0.9793,0.9025,0.83967,0.8854,0.91205,0.88614,0.99831,0.9444,0.84357,0.88098,0.90911,0.89845,0.63113,0.94307,0.80084,0.85646,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
9856,0.9992,0.99732,1,1,0.9954,0.9503,0.99938,0.9998,0.99954,1,0.98931,0.93514,0.99905,0.99925,0.96941,0.9874,0.99932,0.92818,0.99537,0.99151,0.99795,0.99745,0.9684,0.89484
4506,0.99828,0.99782,1,0.99714,0.99345,0.94879,0.99836,0.99723,1,1,0.98887,0.93248,0.99532,0.99619,0.97663,1,0.99814,0.91372,0.99015,0.98981,0.99537,0.99029,0.98492,0.90385
11056,0.99829,0.98719,0.99417,0.9844,0.80836,0.77991,0.9968,0.98707,0.97685,0.98995,0.92198,0.83296,0.96693,0.98587,0.74936,0.96751,0.86626,0.86468,0.97698,0.99777,1,0.75427,0.83934,0.86739
6753,0.98274,0.98546,0.99331,0.96623,0.89389,0.85545,0.98937,0.98609,0.9964,0.99911,0.97868,0.89844,0.95752,0.94435,0.75801,0.99268,0.96812,0.87113,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
23802,0.98122,0.97719,0.99699,0.98333,0.97732,0.94452,0.98117,0.97187,1,1,0.95819,0.92679,0.97957,0.97628,0.93839,0.98972,0.90726,0.9097,0.95124,0.9768,1,0.78094,0.77764,0.87452
13790,0.99611,0.9975,0.98,0.98,0.99934,0.92279,0.99751,0.99621,1,1,0.98658,0.93446,0.99619,0.98798,0.97939,0.8869,0.72,0.9298,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
8423,0.96548,0.96292,0.99724,0.97333,0.90488,0.9349,0.9114,0.88614,0.99831,0.9444,0.84571,0.88286,0.90485,0.89826,0.61492,0.93732,0.77061,0.85841,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
33165,0.99805,0.99766,1,0.99333,0.99635,0.91211,0.99826,0.99571,0.99954,1,0.99803,0.95792,0.99441,0.99574,0.98812,0.99899,0.99806,0.94885,0.96933,0.96726,0.97396,0.94187,0.97666,0.91806
48141,0.99877,0.9988,1,1,0.99931,0.96455,0.99926,0.999,1,1,0.99849,0.96382,0.99886,0.99964,0.9928,1,0.99999,0.95711,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
40325,0.90822,0.90083,0.96253,0.96645,0.95569,0.8099,0.87873,0.87571,0.95924,0.8937,0.94357,0.84327,0.8512,0.86283,0.88489,0.94688,0.91022,0.83238,0.90759,0.88651,0.95749,0.95207,0.93742,0.86261
23778,0.99806,0.99818,1,0.98,0.99795,0.99174,0.9981,0.99641,1,1,0.99833,0.99013,0.91472,0.93362,0.69802,0.92258,0.71307,0.83052,0.97811,0.98285,1,0.78753,0.92437,0.85694
7434,0.97975,0.98162,0.97786,0.94,0.97494,0.88291,0.99305,0.99514,0.98438,0.97251,0.98941,0.91066,0.94408,0.94976,0.91486,0.90071,0.74209,0.88948,0.89411,0.88316,0.917,0.88606,0.93217,0.89173
45632,0.9883,0.98673,1,0.96,0.93853,0.80966,0.99048,0.98912,0.97917,0.94,0.95023,0.88097,0.96846,0.98537,0.84425,0.98936,0.92591,0.88728,0.98681,0.93258,0.98284,0.89213,0.91497,0.93129
47941,0.99376,0.98958,0.96118,0.99524,0.97541,0.9325,0.99198,0.98522,1,0.98201,0.95426,0.91879,0.98824,0.98382,0.93305,0.98486,0.93633,0.90334,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
5334,0.99958,0.99894,1,1,0.99993,0.98967,0.99929,0.99905,1,1,0.99968,0.98508,0.99916,0.99927,0.9983,1,1,0.98275,0.99988,0.9997,1,0.99983,0.998,0.97143
39267,0.99938,0.99862,1,1,0.99998,0.98079,0.99966,0.99951,1,1,0.99968,0.98265,0.99951,0.99974,0.99818,1,0.99996,0.97845,0.99988,0.9997,1,0.99983,0.998,0.97143
27551,0.9992,0.99877,1,0.91,0.98618,0.83234,0.99842,0.99769,0.92708,0.86,0.98662,0.87667,0.9987,0.99892,0.99083,0.90445,0.75953,0.95281,0.99115,0.99218,0.99329,0.98346,0.9893,0.94208
21750,0.99918,0.99859,1,1,0.99972,0.9754,0.99929,0.99913,1,0.99977,0.99894,0.9664,0.99901,0.99963,0.994,1,0.99991,0.95953,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
11416,0.96069,0.94041,0.99858,0.89761,0.96502,0.83776,0.96783,0.94812,0.99571,0.87167,0.85068,0.87923,0.94903,0.97144,0.59455,0.93711,0.79929,0.85666,0.97698,0.99777,1,0.75427,0.83934,0.86739
32546,0.75915,0.80228,0.88146,0.62307,0.93317,0.79711,0.85384,0.89025,0.86351,0.70178,0.97326,0.91098,0.87479,0.87377,0.83135,0.92336,0.84868,0.8863,0.87334,0.84916,0.87489,0.80459,0.95882,0.95157
29529,0.99625,0.99706,1,0.99714,0.99903,0.99544,0.99539,0.99229,1,1,0.99503,0.9378,0.97807,0.97842,0.92511,0.97872,0.96144,0.91744,0.99318,0.99006,1,1,0.99368,0.96596
15110,0.99974,0.99948,1,1,0.99986,0.98762,0.99989,0.99983,1,1,0.99995,0.98862,0.99957,0.99997,0.99863,1,1,0.98594,0.99988,0.9997,1,0.99983,0.998,0.97143
15309,0.98287,0.98782,0.97533,0.98192,0.95868,0.84111,0.98829,0.98677,0.99981,0.99993,0.99287,0.93698,0.9742,0.98758,0.97628,0.96436,0.92703,0.92299,0.96933,0.96726,0.97396,0.94187,0.97666,0.91806
43015,0.96837,0.94686,0.99103,0.98528,0.97557,0.91304,0.95932,0.94312,0.99752,0.99978,0.87414,0.89883,0.96095,0.98109,0.80188,0.92185,0.91902,0.88062,0.95124,0.9768,1,0.78094,0.77764,0.87452
36031,0.99841,0.99914,1,0.98,0.99992,0.99416,0.99921,0.99933,1,0.94681,0.99993,0.9932,0.9992,0.99975,0.99955,1,0.99788,0.99154,0.99906,0.99728,1,0.99965,0.9981,0.9837
16497,0.92961,0.94227,0.97038,0.88169,0.9198,0.78044,0.92936,0.93128,0.92849,0.97567,0.9465,0.85272,0.93065,0.93845,0.90628,0.97882,0.95661,0.83975,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
1971,0.98318,0.96994,0.98667,0.97716,0.8802,0.79511,0.9965,0.99377,0.98698,0.88998,0.89031,0.85887,0.92111,0.93362,0.704,0.90435,0.75157,0.83125,0.97811,0.98285,1,0.78753,0.92437,0.85694
17731,0.99314,0.98624,0.99795,0.95194,0.9814,0.88549,0.99166,0.98628,0.98333,0.92315,0.97109,0.88333,0.99231,0.98476,0.88317,0.96316,0.92708,0.86481,0.98791,0.99515,0.97814,0.97563,0.91321,0.85778
17571,0.92333,0.90926,0.93199,0.8699,0.89012,0.88644,0.91516,0.88159,0.9856,0.8331,0.91964,0.85606,0.91963,0.88647,0.73488,0.94748,0.8445,0.83832,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
31219,0.98186,0.97237,0.97353,0.95582,0.83737,0.80545,0.94805,0.9215,0.98397,0.90028,0.91308,0.86522,0.92893,0.93686,0.72454,0.92851,0.82397,0.84288,0.97698,0.99777,1,0.75427,0.83934,0.86739
47947,0.98727,0.98816,0.99644,0.99879,0.96706,0.83567,0.98884,0.98253,0.99532,0.99848,0.92705,0.85081,0.92687,0.93447,0.91422,0.88033,0.80959,0.83592,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
14245,0.98842,0.98845,0.98,0.99,0.98931,0.9777,0.95967,0.93611,0.9926,0.97822,0.71188,0.88329,0.91704,0.94728,0.58509,0.9667,0.80733,0.86865,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
28240,0.99544,0.99201,0.98329,0.99732,0.9749,0.87619,0.99217,0.98646,0.9884,0.98154,0.92032,0.84426,0.95451,0.94449,0.92611,0.99724,0.98442,0.8304,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
22398,0.94389,0.94383,0.97917,0.96499,0.85592,0.85025,0.95612,0.94274,0.97652,0.95367,0.97782,0.85494,0.91659,0.90349,0.73397,0.95839,0.83274,0.83585,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
1618,0.96766,0.96138,0.95425,0.93035,0.97963,0.9058,0.97147,0.96374,0.97569,0.97996,0.98116,0.92514,0.97283,0.966,0.97414,0.99869,0.9443,0.9136,0.98596,0.98049,0.99383,0.99525,0.94971,0.93801
25258,0.90926,0.93801,0.99579,0.94394,0.84412,0.8098,0.88166,0.83082,0.99531,0.87862,0.92699,0.84963,0.89128,0.90259,0.62988,0.923,0.72546,0.83076,0.95124,0.9768,1,0.78094,0.77764,0.87452
16352,0.98594,0.98676,0.97763,0.99106,0.99699,0.93095,0.99434,0.99486,1,0.97532,0.99863,0.97332,0.9961,0.99848,0.99336,0.998,0.99941,0.9656,0.99343,0.98632,1,0.99963,0.99069,0.96055
6933,0.98097,0.97822,0.99724,0.97868,0.99284,0.89794,0.98359,0.97028,0.984,0.99428,0.86157,0.90022,0.97012,0.99094,0.73325,0.95806,0.81504,0.8816,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
25550,0.92489,0.86995,0.97345,0.95086,0.95402,0.91008,0.94322,0.87935,0.98958,0.93928,0.77804,0.88269,0.95194,0.99889,0.66015,0.94078,0.90325,0.8677,0.95124,0.9768,1,0.78094,0.77764,0.87452
47833,0.99581,0.99383,1,0.998,0.99434,0.92597,0.99642,0.99733,1,0.99766,0.99409,0.92495,0.99654,0.99784,0.95619,0.9983,0.99896,0.90817,0.99001,0.99583,0.98533,0.98177,0.98579,0.89513
6875,0.99676,0.99571,0.99714,0.98684,0.99397,0.97848,0.99607,0.99324,0.9954,0.99244,0.96846,0.90208,0.96954,0.9703,0.95768,0.99969,0.98927,0.8847,0.93734,0.93208,0.94647,0.92008,0.95712,0.90965
34862,0.99973,0.9996,1,1,0.99998,0.991,0.99987,0.9998,1,1,0.99974,0.98229,0.9995,0.99974,0.99829,1,0.99996,0.97911,0.99988,0.9997,1,0.99983,0.998,0.97143
10575,0.97403,0.97354,0.98923,0.87064,0.91018,0.77709,0.94523,0.89286,1,0.84811,0.94066,0.84929,0.93073,0.95716,0.68805,0.97461,0.87108,0.83203,0.97811,0.98285,1,0.78753,0.92437,0.85694
9995,0.98442,0.97734,0.95677,0.9922,0.97952,0.77842,0.98935,0.97908,0.97917,0.98,0.98428,0.87062,0.98923,0.99506,0.9638,0.99666,0.98016,0.86027,0.99641,0.98607,0.97969,0.97327,0.97176,0.90202
445,0.99046,0.99313,0.98325,0.9722,0.92249,0.8143,0.88838,0.85209,0.98729,0.89729,0.75929,0.85099,0.88925,0.92879,0.60234,0.9093,0.76478,0.83545,0.96458,0.96612,1,0.74429,0.90433,0.86145
34686,0.97016,0.96948,0.96229,0.99537,0.92351,0.94887,0.91806,0.89089,0.97961,0.92195,0.69974,0.87397,0.90485,0.89826,0.61492,0.93732,0.77061,0.85841,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
37489,0.9996,0.9991,1,1,0.99965,0.97553,0.99972,0.99938,1,1,0.99705,0.9681,0.9986,0.999,0.99228,0.91865,0.84668,0.95864,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
15104,0.99668,0.99624,1,0.92556,0.99972,0.99605,0.99086,0.99325,0.97917,0.96733,0.96354,0.96398,0.9866,0.99074,0.98498,0.94326,0.98093,0.94915,0.99854,0.99595,1,1,0.99867,0.96982
24387,0.9995,0.99938,1,1,0.99981,0.96409,0.99967,0.99922,1,1,0.99763,0.96541,0.99761,0.99901,0.99345,0.99665,0.99791,0.95815,0.99182,0.99114,1,0.9995,0.99128,0.94491
31781,0.99202,0.99319,0.96893,0.98685,0.99797,0.93318,0.98827,0.98847,0.97643,0.99968,0.97893,0.92095,0.9616,0.99539,0.9879,0.8443,0.81136,0.89918,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
11766,0.99959,0.99901,1,1,0.99996,0.99662,0.99949,0.99918,1,1,0.99985,0.98722,0.99954,0.99972,0.99935,1,0.99996,0.98612,0.99953,0.99883,1,0.99965,0.99794,0.97866
9282,0.99477,0.99683,0.98,0.96379,0.96449,0.90576,0.99488,0.99655,0.97917,0.96,0.98863,0.91292,0.9814,0.98084,0.96924,0.99645,0.97236,0.8911,0.99548,0.98579,0.96285,0.93536,0.9502,0.93649
20297,0.99774,0.99557,1,1,0.99285,0.92931,0.99861,0.99812,1,1,0.99362,0.91728,0.99321,0.99521,0.95372,0.99688,0.99731,0.90397,0.99001,0.99583,0.98533,0.98177,0.98579,0.89513
41554,0.98544,0.98891,0.99913,0.99481,0.93056,0.96072,0.96279,0.94667,0.98649,0.96535,0.97352,0.85563,0.91659,0.90349,0.73397,0.95839,0.83274,0.83585,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
9769,0.99707,0.99361,1,0.98667,0.9732,0.96553,0.98407,0.96923,0.98214,0.9896,0.95523,0.86784,0.99416,0.99981,0.8961,0.98648,0.94022,0.84779,0.97912,0.92561,0.98265,0.88942,0.9144,0.9264
34120,0.99889,0.99914,1,1,0.99909,0.96799,0.99941,0.9988,1,0.99968,0.98726,0.96267,0.98828,0.98755,0.98809,0.97734,0.84529,0.94981,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
19818,0.99003,0.99091,0.98,0.91286,0.986,0.93664,0.96069,0.91868,0.95858,0.88,0.98413,0.93948,0.95807,0.96664,0.84443,0.98996,0.97588,0.90564,0.95507,0.94534,0.93449,0.87531,0.99492,0.97211
14180,0.99637,0.99255,0.94,0.85806,0.99578,0.96374,0.99191,0.99469,0.99617,0.9922,0.98253,0.88804,0.98601,0.9921,0.92291,0.99698,0.99141,0.86878,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
27092,0.98939,0.99338,0.95,1,0.86263,0.97254,0.99215,0.99463,0.95833,1,0.90722,0.98371,0.91498,0.86629,0.90168,0.93233,0.91027,0.83225,0.98791,0.99515,0.97814,0.97563,0.91321,0.85778
43815,0.98273,0.97511,0.991,0.97251,0.97659,0.91417,0.9895,0.97348,0.9676,0.9942,0.87097,0.90102,0.97012,0.99094,0.73325,0.95806,0.81504,0.8816,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
32677,0.99936,0.99911,1,1,0.9996,0.97106,0.99971,0.99937,0.97917,1,0.99863,0.9663,0.99711,0.99819,0.99465,1,0.99898,0.9567,0.99902,0.95659,0.96301,0.9379,0.99759,0.95435
8539,0.99945,0.99911,1,1,0.99971,0.96866,0.99978,0.99946,0.9992,1,0.99686,0.96165,0.9997,0.99973,0.98937,0.9937,0.98289,0.95191,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
7471,0.9367,0.96392,0.95795,0.93715,0.81824,0.85757,0.97326,0.95528,0.99628,0.96334,0.88967,0.87783,0.92499,0.92223,0.71597,0.98963,0.96593,0.85174,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
42862,0.9705,0.98706,0.994,0.88858,0.74094,0.80857,0.96741,0.94648,0.97527,0.83509,0.84062,0.96292,0.91539,0.84823,0.747,0.97697,0.83897,0.95279,0.95249,0.95607,0.92906,0.92134,0.97116,0.95444
27019,0.97862,0.97844,1,0.99735,0.94682,0.88837,0.9688,0.94638,0.99774,0.99828,0.82064,0.8927,0.94175,0.96261,0.7035,0.94639,0.79133,0.87942,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
37182,0.99855,0.99811,1,1,0.99949,0.96448,0.99796,0.99856,0.99819,0.99446,0.99595,0.95692,0.9999,0.99714,0.98598,0.98703,0.98754,0.94297,0.98502,0.99632,0.88581,0.68771,0.98288,0.9282
30916,0.99445,0.99436,0.965,0.88101,0.97414,0.87758,0.99302,0.99086,0.99706,0.93608,0.99225,0.95889,0.99051,0.99381,0.99404,0.9923,0.98073,0.94752,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
7809,0.96322,0.96926,0.98867,0.93995,0.87573,0.83915,0.95118,0.9392,0.97917,0.95247,0.98142,0.91295,0.97905,0.98692,0.91812,0.93724,0.93722,0.90033,0.95124,0.9768,1,0.78094,0.77764,0.87452
20819,0.99931,0.99891,1,1,0.99985,0.99011,0.99956,0.99935,1,1,0.99995,0.98529,0.99956,0.99997,0.99812,1,1,0.98278,0.99951,0.99857,1,0.99983,0.9981,0.96798
38350,0.9877,0.99692,0.96348,0.98333,0.99815,0.88135,0.99791,0.99526,1,0.99714,0.99822,0.97138,0.99797,0.99876,0.99548,0.99729,0.99682,0.96654,0.99951,0.99857,1,0.99983,0.9981,0.96798
12953,0.99457,0.99317,0.99583,0.99113,0.9601,0.87957,0.99376,0.99241,0.99878,0.97313,0.91704,0.88624,0.96529,0.95867,0.8664,0.97381,0.99803,0.89992,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
5420,0.98897,0.99492,1,0.92222,0.95098,0.95708,0.99134,0.99331,0.97917,0.96,0.90183,0.90882,0.967,0.95869,0.96297,0.97133,0.96464,0.87519,0.97748,0.96716,0.99826,0.98198,0.95436,0.9236
46882,0.99822,0.99849,0.99,0.99333,0.98993,0.85462,0.99749,0.99701,0.99861,0.978,0.99323,0.84874,0.98669,0.99468,0.98986,0.9818,0.97846,0.92172,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
43707,0.9995,0.99916,1,1,0.9999,0.99196,0.99967,0.99946,1,1,0.99995,0.98597,0.99953,0.99997,0.99823,1,1,0.98327,0.99973,0.99939,1,0.99983,0.99813,0.96706
7477,0.94801,0.96003,0.97098,0.93688,0.96144,0.78836,0.94167,0.92182,0.96574,0.83207,0.815,0.89323,0.95192,0.9899,0.7259,0.89554,0.7662,0.87665,0.95097,0.98542,1,0.79701,0.76055,0.87764
17854,0.99987,0.9995,1,0.99962,0.99998,0.9669,0.99969,0.9995,1,1,0.99919,0.96789,0.99901,0.99963,0.994,1,0.99991,0.95953,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
39457,0.9993,0.99907,1,0.995,0.99994,0.9877,0.99959,0.99929,1,1,0.99976,0.98236,0.99951,0.99974,0.99839,1,0.99996,0.97976,0.99988,0.9997,1,0.99983,0.998,0.97143
6930,0.84818,0.86806,0.93978,0.76998,0.81521,0.79535,0.79676,0.81332,0.9319,0.87557,0.82975,0.89026,0.90287,0.85161,0.87937,0.9103,0.87121,0.86572,0.96933,0.96726,0.97396,0.94187,0.97666,0.91806
45743,0.98388,0.9775,0.99714,0.98034,0.94083,0.96999,0.93596,0.93225,0.99128,0.91446,0.80448,0.87549,0.94078,0.9838,0.62558,0.95724,0.73894,0.85441,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
17636,0.97504,0.97083,0.95621,0.92,0.88833,0.77975,0.95958,0.96626,0.99219,0.88,0.88306,0.86802,0.93002,0.96608,0.6771,0.97768,0.94197,0.82855,0.97811,0.98285,1,0.78753,0.92437,0.85694
32496,0.99018,0.99171,0.97389,0.97258,0.95965,0.93067,0.98776,0.98557,0.97601,0.7951,0.9618,0.91543,0.94517,0.94124,0.81327,0.86063,0.73818,0.89074,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
28363,0.99478,0.99153,0.99912,0.99969,0.9909,0.93569,0.99348,0.99482,0.99899,0.99948,0.99811,0.93998,0.98715,0.98182,0.97466,0.99859,0.9991,0.92142,0.93734,0.93208,0.94647,0.92008,0.95712,0.90965
16930,0.95963,0.92987,0.97,0.95876,0.9878,0.85481,0.95884,0.91815,0.98958,0.93586,0.89632,0.92523,0.98645,0.99361,0.8771,0.98014,0.98417,0.91192,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
38880,0.81191,0.82495,0.93,0.8595,0.94237,0.78796,0.77055,0.71775,0.97396,0.79451,0.90993,0.83051,0.94277,0.97714,0.88304,0.98293,0.80688,0.8389,0.99803,0.99278,1,0.84492,0.95611,0.85302
6586,0.99957,0.99953,1,1,0.99944,0.97123,0.99944,0.99839,1,0.98833,0.99994,0.98977,0.99997,0.99985,0.99899,1,0.99924,0.98799,0.99953,0.99883,1,0.99965,0.99794,0.97866
31608,0.99042,0.99084,0.98009,0.99239,0.95327,0.85681,0.99539,0.99231,1,0.9899,0.98972,0.9353,0.98621,0.99424,0.97593,0.94063,0.92297,0.91627,0.98647,0.98476,0.98487,0.97624,0.99541,0.90924
